timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1533260490663228,5,23,45,3,9,5,3,4
1533260490691247,-7,-10,-55,3,-3,-3,-1,-1
1533260490691247,2,44,-1,0,-2,-2,-2,0
1533260490693253,-2,-4,15,-5,-1,-4,-2,-5
1533260490693253,2,-5,-29,2,-1,2,1,0
1533260490698252,0,4,-23,-3,-3,-1,-1,0
1533260490698252,-10,-4,13,-2,3,0,-1,1
1533260490707263,0,-3,0,1,-2,-3,-1,-3
1533260490707263,1,-1,20,-1,-2,-1,-2,-1
1533260490721274,0,-3,-19,5,1,0,0,-1
1533260490721274,0,-12,4,5,-4,-1,0,-1
1533260490723270,9,-3,-38,1,4,3,0,-1
1533260490723270,-3,-13,25,-2,-5,-2,-1,0
1533260490751279,0,-7,24,-1,4,-4,-2,-2
1533260490751279,-1,-22,-54,-14,-5,-2,0,-2
1533260490753281,-2,12,36,2,-3,-2,-2,1
1533260490753281,6,-6,-23,4,-3,2,0,3
1533260490758303,-2,10,7,1,-1,-2,-5,-14
1533260490758303,-9,-39,-29,4,-1,-1,-1,-2
1533260490767292,3,25,8,-10,1,2,-2,0
1533260490767292,-11,-18,-13,-6,-8,-5,-3,-4
1533260490781301,-9,-23,-30,-16,-6,0,0,2
1533260490781301,7,17,-14,9,6,2,-2,1
1533260490783303,-1,-4,34,29,3,1,0,-1
1533260490783303,1,14,-18,-11,-5,-2,-3,-1
1533260490811323,-1,-9,26,2,6,0,1,1
1533260490811323,-2,-2,-25,-10,-6,-6,-3,-4
1533260490813324,-6,-7,31,-14,-12,-6,-1,-3
1533260490813324,-1,12,6,15,9,1,1,-1
1533260490817327,-1,-7,39,9,-1,-1,3,1
1533260490817327,4,11,-87,-5,-5,-1,3,1
1533260490827333,-5,-4,11,-6,0,-3,-1,-1
1533260490827333,-1,-11,-32,-11,-9,-2,-1,-1
1533260490841354,0,8,21,-7,4,1,-1,3
1533260490841354,0,2,8,-13,-2,-1,-2,0
1533260490843345,4,13,-24,7,-5,-1,-1,-1
1533260490843345,-3,2,12,14,-1,-2,-1,-6
1533260490864361,-1,7,11,-5,-2,-3,1,4
1533260490864361,1,15,31,3,5,1,0,0
1533260490865362,-6,-14,14,0,0,0,-2,-4
1533260490865362,0,0,-48,-24,3,1,0,1
1533260490877368,-2,-11,25,26,-5,-6,-4,-3
1533260490877368,1,-4,32,1,-1,1,-1,-1
1533260490886375,-1,13,-22,-11,0,-2,1,-1
1533260490886375,-4,-26,6,23,0,-1,0,-1
1533260490901386,4,-4,-48,-18,-5,-2,-1,-2
1533260490901386,-2,2,20,-9,1,-3,-1,1
1533260490903388,-2,-7,-22,-5,0,-2,-2,2
1533260490903388,-1,-5,-8,2,-1,0,-2,-1
1533260490924402,-9,6,24,-7,-7,-1,-4,-3
1533260490924402,-2,-16,14,23,0,-1,0,-4
1533260490925403,1,-3,-3,-2,0,1,1,0
1533260490925403,1,0,3,6,-1,-1,-2,0
1533260490937411,0,-4,-26,-19,-3,-1,-1,-2
1533260490937411,-1,-26,-32,-8,-5,-3,-2,-2
1533260490946418,0,14,39,10,1,-2,-2,-1
1533260490946418,0,10,42,19,5,2,0,0
1533260490961428,2,-1,-9,0,-2,0,0,1
1533260490961428,-2,3,-25,-12,-3,0,-2,-2
1533260490969459,-3,-13,-6,-9,-3,-2,-1,0
1533260490969459,-1,-1,21,-9,-5,-3,-2,0
1533260490984460,0,-1,-48,0,2,0,-2,1
1533260490984460,-4,-2,26,3,1,1,0,-1
1533260490985461,-1,-7,-9,7,2,2,-1,-1
1533260490985461,2,5,1,-13,-2,-1,0,-1
1533260490997469,0,-4,-9,16,3,-2,0,0
1533260490997469,-1,-1,2,0,1,-2,1,-1
1533260491006475,3,10,5,-6,-2,-2,-1,-1
1533260491006475,1,-3,-14,-18,-5,-2,3,-2
1533260491021505,0,2,-40,-10,0,0,-7,-6
