timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1533861133820713,0,1,16,-13,1,3,1,1
1533861133822708,-2,1,-17,2,-3,-6,-2,0
1533861133822708,-1,0,-3,12,5,1,-2,-2
1533861133843649,0,-3,0,-1,-5,1,1,0
1533861133843649,3,10,32,3,2,-1,-2,1
1533861133844648,-5,-3,-14,-2,-1,-8,-3,-3
1533861133844648,-1,-3,5,7,3,2,-3,-2
1533861133856615,0,2,9,0,0,-4,-3,-2
1533861133856615,-4,-8,-33,-7,2,-4,-3,1
1533861133866588,1,5,-4,6,0,2,2,0
1533861133866588,-1,-3,-50,-9,-1,-2,-1,-2
1533861133880552,-1,-1,-14,32,10,0,1,-2
1533861133880552,-3,-6,-14,-51,-23,-2,0,-1
1533861133882545,2,3,11,15,1,-1,-2,-1
1533861133882545,-3,-2,-9,-9,-3,-5,-3,0
1533861133903502,0,0,8,2,4,2,1,1
1533861133903502,0,-7,-8,-1,-1,0,1,-2
1533861133909477,-1,14,-12,-5,-5,-2,-2,-2
1533861133909477,-4,-5,5,0,3,-1,0,-1
1533861133917452,-1,1,-13,-2,-6,0,-2,-1
1533861133917452,-2,-4,-1,15,3,1,-1,0
1533861133926428,-1,2,-11,-19,-2,-2,-2,0
1533861133926428,3,7,-31,6,-1,2,-2,-1
1533861133940391,-2,-10,41,-16,3,-2,-1,-1
1533861133940391,0,-4,71,10,-2,-3,1,1
1533861133942385,-2,-4,-10,2,4,0,1,-2
1533861133942385,-5,-1,-10,-12,-5,0,-2,-1
1533861133964327,1,3,-10,-2,-3,-1,0,1
1533861133964327,-4,-2,-30,-8,-2,-6,-2,-3
1533861133965324,0,-5,9,13,2,0,0,-2
1533861133965324,0,1,27,-2,-4,2,1,0
1533861133977502,-2,3,-8,-5,3,-1,0,-1
1533861133977502,0,-1,-6,6,3,-1,-2,1
1533861133986268,1,-5,-4,1,-8,0,-1,-1
1533861133986268,-1,0,-5,15,0,-4,-3,1
1533861134000242,-3,-3,3,-34,2,-3,-2,-2
1533861134000242,-1,-2,-22,0,1,0,-1,0
1533861134008208,1,-3,-5,-9,-8,2,1,-2
1533861134008208,-2,-2,10,7,5,-2,-1,0
1533861134023170,3,-1,-7,1,-9,-1,-2,0
1533861134023170,2,13,65,1,0,0,1,0
1533861134025164,-6,-6,7,-2,6,-5,0,0
1533861134025164,-1,-9,30,4,1,-3,-1,-2
1533861134037150,-2,-5,-6,4,-8,0,0,-2
1533861134037150,-3,-5,-46,-15,-5,-3,-3,-4
1533861134046109,0,8,-11,16,3,-1,-1,0
1533861134046109,2,-5,5,-9,-6,3,1,-1
1533861134061075,-3,-5,-45,4,-7,-2,-2,0
1533861134061075,-5,-6,-14,1,7,-2,1,1
1533861134062065,-2,0,-3,-22,-5,-1,-2,0
1533861134062065,-2,1,-1,0,3,1,0,-1
1533861134083013,-2,-1,-5,0,4,-2,-1,-1
1533861134083013,0,-4,-11,9,0,1,-3,-2
1533861134085009,2,-3,5,1,-1,0,0,-1
1533861134085009,0,2,-14,-18,-3,-5,-1,-3
1533861134096972,-1,0,16,6,-1,-3,-1,-1
1533861134096972,-1,-2,-13,-7,-4,0,0,-2
1533861134105976,0,-5,28,5,0,1,2,2
1533861134105976,-3,1,14,-5,0,-3,-2,0
1533861134121102,0,7,11,7,-3,0,-2,-1
1533861134121102,0,26,12,0,-3,2,-1,-2
1533861134122928,-2,-6,-11,4,3,-4,0,-1
1533861134122928,4,4,22,-8,-7,3,-2,1
1533861134143846,-1,-2,31,-3,-1,0,0,-2
1533861134143846,0,3,-16,10,6,-4,-2,-1
1533861134144844,-3,-2,-4,-9,1,0,-1,0
1533861134144844,1,6,50,-28,-14,-1,-1,-3
1533861134156813,2,0,-31,-2,-2,-2,-1,-2
1533861134156813,-4,-14,-21,4,-2,-2,0,-1
1533861134165789,1,11,17,1,-1,3,-3,-1
1533861134165789,-1,-9,-25,15,3,2,-1,0
1533861134179751,-2,-2,3,-5,4,0,1,1
1533861134179751,0,-10,-35,-2,5,0,-1,-2
1533861134186735,-3,-7,-20,-1,-11,-4,-3,-3
1533861134186735,-3,0,-30,1,-2,-5,-2,-2
1533861134203686,-2,0,21,10,-2,1,-1,-2
1533861134203686,1,-6,-8,1,1,1,0,-1
1533861134204684,1,1,-13,1,3,-1,-1,-1
1533861134204684,-4,-1,-4,5,3,-5,0,-2
1533861134225831,0,-3,0,0,-1,-1,-1,-1
1533861134225831,1,-3,9,-9,-4,-2,0,0
1533861134227628,-1,-2,-6,-6,0,-4,0,-1
1533861134227628,-3,-16,-33,8,2,1,0,-3
1533861134240782,2,4,-2,5,2,1,-1,0
1533861134240782,0,3,66,17,-2,-3,0,-1
1533861134242583,-3,-6,12,-50,-8,-6,-3,0
1533861134242583,0,1,-19,1,-5,2,1,1
1533861134263527,-1,-1,-7,-1,1,-2,-2,-1
1533861134263527,-2,0,-35,8,2,-6,0,0
